"Year Month","State","Industry","Suspicious Activity","Instrument","Count"
"2016 ","Minnesota","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Funds Transfer","5"
"2016 ","Minnesota","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Money Orders","21"
"2016 ","Minnesota","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Personal/Business Check","15"
"2016 ","Minnesota","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","[Total]","43"
"2016 ","Minnesota","Insurance Company","Transaction(s) Below CTR Threshold","Bank/Cashier's Check","3"
"2016 ","Minnesota","Insurance Company","Transaction(s) Below CTR Threshold","Money Orders","3"
"2016 ","Minnesota","Insurance Company","Transaction(s) Below CTR Threshold","[Total]","6"
"2016 ","Minnesota","Insurance Company","Two or More Individuals Working Together","Funds Transfer","1"
"2016 ","Minnesota","Insurance Company","Two or More Individuals Working Together","Personal/Business Check","1"
"2016 ","Minnesota","Insurance Company","Two or More Individuals Working Together","U.S. Currency","5"
"2016 ","Minnesota","Insurance Company","Two or More Individuals Working Together","[Total]","7"
"2016 ","Minnesota","Insurance Company","Wire","Funds Transfer","2"
"2016 ","Minnesota","Insurance Company","Wire","[Total]","2"
"2016 ","Minnesota","Insurance Company","[Total]","[Total]","264"
"2016 ","Mississippi","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Other","1"
"2016 ","Mississippi","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Personal/Business Check","1"
"2016 ","Mississippi","Insurance Company","Embezzlement/Theft/Disappearance of Funds","U.S. Currency","1"
"2016 ","Mississippi","Insurance Company","Embezzlement/Theft/Disappearance of Funds","[Total]","3"
"2016 ","Mississippi","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","Bank/Cashier's Check","1"
"2016 ","Mississippi","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","Funds Transfer","1"
"2016 ","Mississippi","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","Personal/Business Check","3"
"2016 ","Mississippi","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","[Total]","5"
"2016 ","Mississippi","Insurance Company","Misuse of Position or Self-Dealing","Other","1"
"2016 ","Mississippi","Insurance Company","Misuse of Position or Self-Dealing","Personal/Business Check","1"
"2016 ","Mississippi","Insurance Company","Misuse of Position or Self-Dealing","U.S. Currency","1"
"2016 ","Mississippi","Insurance Company","Misuse of Position or Self-Dealing","[Total]","3"
"2016 ","Mississippi","Insurance Company","Other Money Laundering","Funds Transfer","1"
"2016 ","Mississippi","Insurance Company","Other Money Laundering","Personal/Business Check","1"
"2016 ","Mississippi","Insurance Company","Other Money Laundering","U.S. Currency","1"
"2016 ","Mississippi","Insurance Company","Other Money Laundering","[Total]","3"
"2016 ","Mississippi","Insurance Company","Other Other Suspicious Activities","U.S. Currency","1"
"2016 ","Mississippi","Insurance Company","Other Other Suspicious Activities","[Total]","1"
"2016 ","Mississippi","Insurance Company","Provided Questionable or False Documentation","Other","1"
"2016 ","Mississippi","Insurance Company","Provided Questionable or False Documentation","Personal/Business Check","1"
"2016 ","Mississippi","Insurance Company","Provided Questionable or False Documentation","U.S. Currency","1"
"2016 ","Mississippi","Insurance Company","Provided Questionable or False Documentation","[Total]","3"
"2016 ","Mississippi","Insurance Company","Suspicion Concerning the Source of Funds","Funds Transfer","1"
"2016 ","Mississippi","Insurance Company","Suspicion Concerning the Source of Funds","Personal/Business Check","1"
"2016 ","Mississippi","Insurance Company","Suspicion Concerning the Source of Funds","U.S. Currency","3"
"2016 ","Mississippi","Insurance Company","Suspicion Concerning the Source of Funds","[Total]","5"
"2016 ","Mississippi","Insurance Company","Suspicious EFT/Wire Transfers","Funds Transfer","1"
"2016 ","Mississippi","Insurance Company","Suspicious EFT/Wire Transfers","Personal/Business Check","1"
"2016 ","Mississippi","Insurance Company","Suspicious EFT/Wire Transfers","U.S. Currency","1"
"2016 ","Mississippi","Insurance Company","Suspicious EFT/Wire Transfers","[Total]","3"
"2016 ","Mississippi","Insurance Company","Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements","U.S. Currency","1"
"2016 ","Mississippi","Insurance Company","Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements","[Total]","1"
"2016 ","Mississippi","Insurance Company","Two or More Individuals Working Together","Other","1"
"2016 ","Mississippi","Insurance Company","Two or More Individuals Working Together","Personal/Business Check","1"
"2016 ","Mississippi","Insurance Company","Two or More Individuals Working Together","U.S. Currency","1"
"2016 ","Mississippi","Insurance Company","Two or More Individuals Working Together","[Total]","3"
"2016 ","Mississippi","Insurance Company","[Total]","[Total]","30"
"2016 ","Montana","Insurance Company","Suspicion Concerning the Source of Funds","U.S. Currency","1"
"2016 ","Montana","Insurance Company","Suspicion Concerning the Source of Funds","[Total]","1"
"2016 ","Montana","Insurance Company","[Total]","[Total]","1"
"2016 ","Nebraska","Insurance Company","ACH","Personal/Business Check","1"
"2016 ","Nebraska","Insurance Company","ACH","[Total]","1"
"2016 ","Nebraska","Insurance Company","Alters or Cancels Transaction to Avoid CTR Requirement","Money Orders","1"
"2016 ","Nebraska","Insurance Company","Alters or Cancels Transaction to Avoid CTR Requirement","[Total]","1"
"2016 ","Nebraska","Insurance Company","Changes Spelling or Arrangement of Name","Bank/Cashier's Check","1"
"2016 ","Nebraska","Insurance Company","Changes Spelling or Arrangement of Name","Personal/Business Check","3"
"2016 ","Nebraska","Insurance Company","Changes Spelling or Arrangement of Name","[Total]","4"
"2016 ","Nebraska","Insurance Company","Check","Bank/Cashier's Check","1"
"2016 ","Nebraska","Insurance Company","Check","Funds Transfer","1"
"2016 ","Nebraska","Insurance Company","Check","Personal/Business Check","4"
"2016 ","Nebraska","Insurance Company","Check","[Total]","6"
"2016 ","Nebraska","Insurance Company","Counterfeit Instrument","Personal/Business Check","1"
"2016 ","Nebraska","Insurance Company","Counterfeit Instrument","[Total]","1"
"2016 ","Nebraska","Insurance Company","Elder Financial Exploitation","Bank/Cashier's Check","1"
"2016 ","Nebraska","Insurance Company","Elder Financial Exploitation","Funds Transfer","1"
"2016 ","Nebraska","Insurance Company","Elder Financial Exploitation","Money Orders","2"
"2016 ","Nebraska","Insurance Company","Elder Financial Exploitation","Personal/Business Check","4"
"2016 ","Nebraska","Insurance Company","Elder Financial Exploitation","[Total]","8"
"2016 ","Nebraska","Insurance Company","Excessive Insurance","Funds Transfer","1"
"2016 ","Nebraska","Insurance Company","Excessive Insurance","Money Orders","2"
"2016 ","Nebraska","Insurance Company","Excessive Insurance","Personal/Business Check","2"
"2016 ","Nebraska","Insurance Company","Excessive Insurance","[Total]","5"
"2016 ","Nebraska","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","Personal/Business Check","2"
"2016 ","Nebraska","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","[Total]","2"
"2016 ","Nebraska","Insurance Company","Forgeries","Bank/Cashier's Check","2"
"2016 ","Nebraska","Insurance Company","Forgeries","Funds Transfer","1"
"2016 ","Nebraska","Insurance Company","Forgeries","Personal/Business Check","3"
"2016 ","Nebraska","Insurance Company","Forgeries","[Total]","6"
"2016 ","Nebraska","Insurance Company","Healthcare/Public or Private Health Insurance","Funds Transfer","1"
"2016 ","Nebraska","Insurance Company","Healthcare/Public or Private Health Insurance","Personal/Business Check","2"
"2016 ","Nebraska","Insurance Company","Healthcare/Public or Private Health Insurance","[Total]","3"
"2016 ","Nebraska","Insurance Company","Identity Theft","Bank/Cashier's Check","1"
"2016 ","Nebraska","Insurance Company","Identity Theft","Funds Transfer","3"
"2016 ","Nebraska","Insurance Company","Identity Theft","[Total]","4"
"2016 ","Nebraska","Insurance Company","Multiple Individuals with Same or Similar Identities","Personal/Business Check","1"
"2016 ","Nebraska","Insurance Company","Multiple Individuals with Same or Similar Identities","[Total]","1"
"2016 ","Nebraska","Insurance Company","Other Fraud (Type)","Bank/Cashier's Check","1"
"2016 ","Nebraska","Insurance Company","Other Fraud (Type)","Funds Transfer","2"
"2016 ","Nebraska","Insurance Company","Other Fraud (Type)","Money Orders","2"
"2016 ","Nebraska","Insurance Company","Other Fraud (Type)","Personal/Business Check","1"
"2016 ","Nebraska","Insurance Company","Other Fraud (Type)","[Total]","6"
"2016 ","Nebraska","Insurance Company","Other Insurance","Bank/Cashier's Check","1"
"2016 ","Nebraska","Insurance Company","Other Insurance","Funds Transfer","2"
"2016 ","Nebraska","Insurance Company","Other Insurance","Money Orders","1"
"2016 ","Nebraska","Insurance Company","Other Insurance","Personal/Business Check","2"
"2016 ","Nebraska","Insurance Company","Other Insurance","[Total]","6"
"2016 ","Nebraska","Insurance Company","Other Money Laundering","Funds Transfer","1"
"2016 ","Nebraska","Insurance Company","Other Money Laundering","Personal/Business Check","1"
"2016 ","Nebraska","Insurance Company","Other Money Laundering","[Total]","2"
"2016 ","Nebraska","Insurance Company","Other Other Suspicious Activities","Personal/Business Check","1"
"2016 ","Nebraska","Insurance Company","Other Other Suspicious Activities","[Total]","1"
"2016 ","Nebraska","Insurance Company","Other Structuring","Money Orders","1"
"2016 ","Nebraska","Insurance Company","Other Structuring","[Total]","1"
"2016 ","Nebraska","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","Bank/Cashier's Check","3"
"2016 ","Nebraska","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","Money Orders","2"
"2016 ","Nebraska","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","Personal/Business Check","5"
"2016 ","Nebraska","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","[Total]","10"
"2016 ","Nebraska","Insurance Company","Provided Questionable or False Documentation","Funds Transfer","2"
"2016 ","Nebraska","Insurance Company","Provided Questionable or False Documentation","Personal/Business Check","1"
"2016 ","Nebraska","Insurance Company","Provided Questionable or False Documentation","[Total]","3"
"2016 ","Nebraska","Insurance Company","Single Individual with Multiple Identities","Funds Transfer","2"
"2016 ","Nebraska","Insurance Company","Single Individual with Multiple Identities","Personal/Business Check","2"
"2016 ","Nebraska","Insurance Company","Single Individual with Multiple Identities","[Total]","4"
"2016 ","Nebraska","Insurance Company","Suspicion Concerning the Source of Funds","Bank/Cashier's Check","4"
"2016 ","Nebraska","Insurance Company","Suspicion Concerning the Source of Funds","Funds Transfer","1"
"2016 ","Nebraska","Insurance Company","Suspicion Concerning the Source of Funds","Money Orders","7"
"2016 ","Nebraska","Insurance Company","Suspicion Concerning the Source of Funds","Personal/Business Check","7"
"2016 ","Nebraska","Insurance Company","Suspicion Concerning the Source of Funds","[Total]","19"
"2016 ","Nebraska","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","Bank/Cashier's Check","2"
"2016 ","Nebraska","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","Money Orders","3"
"2016 ","Nebraska","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","Personal/Business Check","4"
"2016 ","Nebraska","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","[Total]","9"
"2016 ","Nebraska","Insurance Company","Suspicious EFT/Wire Transfers","Bank/Cashier's Check","1"
"2016 ","Nebraska","Insurance Company","Suspicious EFT/Wire Transfers","Funds Transfer","2"
"2016 ","Nebraska","Insurance Company","Suspicious EFT/Wire Transfers","Personal/Business Check","2"
"2016 ","Nebraska","Insurance Company","Suspicious EFT/Wire Transfers","[Total]","5"
"2016 ","Nebraska","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","Bank/Cashier's Check","1"
"2016 ","Nebraska","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","Personal/Business Check","1"
"2016 ","Nebraska","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","[Total]","2"
"2016 ","Nebraska","Insurance Company","Suspicious Termination of Policy or Contract","Bank/Cashier's Check","1"
"2016 ","Nebraska","Insurance Company","Suspicious Termination of Policy or Contract","Personal/Business Check","1"
"2016 ","Nebraska","Insurance Company","Suspicious Termination of Policy or Contract","[Total]","2"
"2016 ","Nebraska","Insurance Company","Suspicious Use of Multiple Accounts","Bank/Cashier's Check","3"
"2016 ","Nebraska","Insurance Company","Suspicious Use of Multiple Accounts","Funds Transfer","1"
"2016 ","Nebraska","Insurance Company","Suspicious Use of Multiple Accounts","Money Orders","2"
"2016 ","Nebraska","Insurance Company","Suspicious Use of Multiple Accounts","Personal/Business Check","6"
"2016 ","Nebraska","Insurance Company","Suspicious Use of Multiple Accounts","[Total]","12"
"2016 ","Nebraska","Insurance Company","Suspicious use of multiple transaction locations","Bank/Cashier's Check","2"
"2016 ","Nebraska","Insurance Company","Suspicious use of multiple transaction locations","Money Orders","9"
"2016 ","Nebraska","Insurance Company","Suspicious use of multiple transaction locations","Personal/Business Check","5"
